id,Unnamed: 0.1,name,artists,artistid,explicit,popularity,durationms,year,genres,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2kJwzbxV2ppxnQoYw4GLBZ,837,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']",66W9LaWS0DPdL7Sz8iYGYe,False,75,208687,2020,"['alt z', 'canadian contemporary r&b', 'neo mellow', 'pop']",0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,0.604
5u1n1kITHCxxp8twBcZxWy,838,Holy (feat. Chance The Rapper),"['Justin Bieber', 'Chance the Rapper']",1uNFoZAHBGtllmzznpCI3s,False,69,212093,2020,"['canadian pop', 'pop']",0.673,0.196,0.704,0.0,0.0898,-8.056,0.36,86.919,0.372
2tnVG71enUj33Ic2nFN6kZ,839,Ride It,['Regard'],4ofCBoyEiGSePFAG500xev,False,76,157605,2020,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",0.88,0.177,0.751,6.43e-05,0.106,-4.258,0.0874,117.948,0.884
1xQ6trAsedVPCdbtDAmk0c,840,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']",56mfhUDKa1vec6rSLZV5Eg,True,72,171374,2020,['nz pop'],0.767,0.234,0.481,0.0,0.269,-8.52,0.0803,150.076,0.761
5JqZ3oqF00jkT81foAFvqg,841,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']",5YGY8feqx7naU7z4HrwZM6,False,9,169333,2020,['pop'],0.781,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,0.595
5v4GgrXPMghOnBBLmveLac,842,Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']",181bsRPaVXVlUKXrxwZfHK,True,62,242000,2020,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,0.636
127QTOFJsJQp5LbJbu3A1y,843,Toosie Slide,['Drake'],3TVXtAsR1Inumwj472S9r4,True,70,247058,2020,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.834,0.321,0.454,6.15e-06,0.114,-9.75,0.201,81.618,0.837
22LAwLoDA5b4AaGSkg6bKW,844,Blueberry Faygo,['Lil Mosey'],5zctI4wO9XSKS8XwcnqEHk,True,72,162546,2020,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",0.774,0.207,0.554,0.0,0.132,-7.909,0.0383,99.034,0.349
6EDO9iiTtwNv6waLwa1UUq,845,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']",0QHgL1lAIqAw0HtD7YldmP,True,70,200221,2020,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.8,0.057,0.56,0.0,0.134,-4.818,0.261,163.071,0.45
3vAn0qZzdyuHamcrpkfiX3,846,How You Like That,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,False,0,181263,2020,"['k-pop', 'k-pop girl group']",0.828,0.0694,0.782,3.41e-05,0.0544,-4.014,0.0918,130.013,0.351
27ycaQnQAxaPiyeg3nr2aB,847,Midnight Sky,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,False,4,223279,2020,['pop'],0.705,0.00115,0.814,0.00312,0.203,-5.466,0.0346,110.0,0.259
41L3O37CECZt3N7ziG2z7l,848,Yummy,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,False,64,210426,2020,"['canadian pop', 'pop']",0.687,0.366,0.514,0.0,0.116,-6.612,0.0897,145.921,0.494
6WrI0LAC5M1Rw2MnX2ZvEg,849,Don't Start Now,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,False,75,183290,2020,"['dance pop', 'pop', 'uk pop']",0.794,0.0125,0.793,0.0,0.0952,-4.521,0.0842,123.941,0.677
21jGcNKet2qwijlDFuPiPb,850,Circles,['Post Malone'],246dkjvS1zLTtiykXe5h60,False,82,215280,2020,"['dfw rap', 'melodic rap', 'rap']",0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,0.553
47EiUVwUp4C9fGccaPuUCS,851,DÁKITI,"['Bad Bunny', 'Jhayco']",4q3ewBCX7sLwd24euuV69X,True,78,205090,2020,"['reggaeton', 'trap latino', 'urbano latino']",0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,0.145
2gMXnyrvIjhVBUZwvLZDMP,852,Before You Go,['Lewis Capaldi'],4GNC7GD6oZMSxPGyXy4MNB,False,80,215106,2020,"['pop', 'uk pop']",0.459,0.604,0.575,0.0,0.0885,-4.858,0.0573,111.881,0.183
7lidXGPXPYLNThITAOTlkK,853,You should be sad,['Halsey'],26VFTg2z8YR0cCuwLzESi2,True,69,205473,2020,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",0.591,0.143,0.585,0.0,0.109,-6.35,0.0277,110.94,0.324
1rgnBhdG2JDFTbYkYRZAku,854,Dance Monkey,['Tones And I'],2NjfBq1NflQcKSeiDooVjY,False,60,209754,2020,"['australian pop', 'pop']",0.826,0.688,0.593,0.000161,0.17,-6.401,0.0976,98.083,0.541
2b8fOow8UzyDFAE27YhOZM,855,Memories,['Maroon 5'],04gDigrS5kc9YWfZHwBETP,False,27,189486,2020,['pop'],0.764,0.837,0.32,0.0,0.0822,-7.209,0.0546,91.019,0.575
54bFM56PmE4YLRnqpW6Tha,856,Therefore I Am,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,71,174321,2020,"['art pop', 'electropop', 'pop']",0.889,0.218,0.34,0.13,0.055,-7.773,0.0697,94.009,0.716
2ajzBr7vwHTEBeqDzcsNRC,857,That Way - Bonus Track,['Lil Uzi Vert'],4O15NlyKLIASxsJ0PrXPfz,True,59,212354,2020,"['melodic rap', 'philly rap', 'rap', 'trap']",0.712,0.0546,0.598,0.0,0.154,-5.368,0.0388,130.007,0.504
6Im9k8u9iIzKMrmV7BWtlF,858,34+35,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,True,76,173710,2020,"['dance pop', 'pop']",0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,0.485
463CkQjx2Zk1yXoBuierM9,859,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",6M2wZ9GZgrQXHCFfjv46we,False,72,203064,2020,"['dance pop', 'pop', 'uk pop']",0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,0.915
39Yp9wwQiSRIDOvrVg7mbk,860,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",2PaZWGu5T5nHjY2xxAkFsT,True,72,165977,2020,[],0.716,0.233,0.537,0.0,0.157,-7.648,0.0514,129.979,0.28
2MbdDtCv5LUVjYy9RuGTgC,861,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",2LIk90788K0zvyj2JJVwkJ,True,71,227478,2020,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",0.904,0.0631,0.723,0.0,0.185,-5.224,0.26,145.013,0.835
3H7ihDc1dqLriiWXwsc2po,862,Breaking Me,"['Topic', 'A7S']",0u6GtibW46tFX7koQ6uNJZ,False,73,166793,2020,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop edm', 'tropical house']",0.789,0.223,0.72,0.0,0.129,-5.652,0.218,122.031,0.664
6cx06DFPPHchuUAcTxznu9,863,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",6DgP9otnZw5z6daOntINxp,False,75,166028,2020,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.734,0.168,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,0.905
6AGOKlMZWLCaEJGnaROtF9,864,Put Your Records On,['Ritt Momney'],7MPGCB854Qo4alYMOPkBka,False,72,210463,2020,"['bedroom pop', 'indie pop']",0.399,0.0563,0.491,0.00089,0.11,-10.778,0.0538,91.066,0.151
5rZlwNFl01HqLWBQGryKSm,865,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",0eDvMgVFoNV3TpwtrVCoTj,True,74,213333,2020,['brooklyn drill'],0.48,0.487,0.602,0.0,0.0848,-6.335,0.368,179.798,0.269
2SAqBLGA283SUiwJ3xOUVI,866,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']",3TVXtAsR1Inumwj472S9r4,True,75,261492,2020,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.761,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,0.522
7szuecWAPwGoV1e5vGu8tl,867,In Your Eyes,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,True,76,237520,2020,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.667,0.00285,0.719,8.1e-05,0.0736,-5.371,0.0346,100.021,0.717
70rFIfYN7lU6iTgUIVP42w,868,my ex's best friend (with blackbear),"['Machine Gun Kelly', 'blackbear']",6TIYQ3jFPwQSRmorSezPxX,True,0,138970,2020,"['ohio hip hop', 'pop', 'pop rap']",0.728,0.00391,0.685,0.0,0.152,-5.096,0.0433,124.934,0.33
3IB5qOeMayvpOdHxYCL5tZ,869,ON (Feat. Sia),"['BTS', 'Sia']",3Nrfpe0tUJi4K4DXYWgMUX,False,0,246816,2020,"['k-pop', 'k-pop boy group']",0.591,0.137,0.848,0.0,0.372,-4.397,0.0828,105.922,0.386
14wf185UxfNbSy8dwt4r4q,870,MAMACITA,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']",1yxSLGMDHlW21z4YXirZDS,True,63,249142,2020,"['dance pop', 'pop', 'pop rap']",0.894,0.193,0.635,0.00105,0.0823,-6.929,0.0473,105.013,0.428
7k4t7uLgtOxPwTpFmtJNTY,871,Tusa,"['KAROL G', 'Nicki Minaj']",790FomKkXshlbRYZFtlgla,False,73,200960,2020,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",0.803,0.295,0.715,0.000134,0.0574,-3.28,0.298,101.085,0.574
3Z8FwOEN59mRMxDCtb8N0A,872,Be Kind (with Halsey),"['Marshmello', 'Halsey']",64KEffDW9EtZ1y2vBYgq8T,False,72,172761,2020,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.63,0.00776,0.633,0.0,0.0541,-7.088,0.0457,93.995,0.452
7qEHsqek33rTcFNT9PFqLf,873,Someone You Loved,['Lewis Capaldi'],4GNC7GD6oZMSxPGyXy4MNB,False,84,182160,2020,"['pop', 'uk pop']",0.501,0.751,0.405,0.0,0.105,-5.679,0.0319,109.891,0.446
7MN8RYSofZsFROBlEOAzXq,874,Past Life (with Selena Gomez),"['Trevor Daniel', 'Selena Gomez']",7uaIm6Pw7xplS8Dy06V6pT,False,60,186480,2020,"['melodic rap', 'pop', 'pop rap']",0.575,0.102,0.543,0.0,0.176,-5.062,0.0529,159.905,0.283
4y4spB9m0Q6026KfkAvy9Q,875,Lonely (with benny blanco),"['Justin Bieber', 'benny blanco']",1uNFoZAHBGtllmzznpCI3s,True,69,149297,2020,"['canadian pop', 'pop']",0.631,0.864,0.239,0.0,0.116,-7.071,0.0398,79.859,0.0927
3AzjcOeAmA57TIOr9zF1ZW,876,Physical,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,False,74,193829,2020,"['dance pop', 'pop', 'uk pop']",0.647,0.0137,0.844,0.000658,0.102,-3.756,0.0457,146.967,0.746
1yoMvmasuxZfqHEipJhRbp,877,Hawái,['Maluma'],1r4hJ1h58CWwUQe3MxPuau,False,74,199112,2020,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",0.783,0.185,0.727,2.46e-05,0.0626,-3.454,0.389,180.067,0.558
4NCsrTzgVfsDo8nWyP8PPc,878,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",1yxSLGMDHlW21z4YXirZDS,True,40,214934,2020,"['dance pop', 'pop', 'pop rap']",0.723,0.0259,0.704,0.00109,0.792,-7.088,0.0571,105.095,0.684
6R6ZoHTypt5lt68MWbzZXv,879,Sour Candy (with BLACKPINK),"['Lady Gaga', 'BLACKPINK']",1HY2Jd0NmPuamShAr6KMms,False,65,157706,2020,"['art pop', 'dance pop', 'pop']",0.752,0.0604,0.87,1.12e-05,0.489,-3.812,0.0623,120.006,0.784
6o3QUC5oAE4g6WxRIFcZtb,880,Wishing Well,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,True,0,194621,2020,"['chicago rap', 'melodic rap']",0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,0.0804
4DpNNXFMMxQEKl7r0ykkWA,881,Play Date,['Melanie Martinez'],63yrD80RY3RNEM2YDpUpO8,True,74,179867,2020,"['alt z', 'electropop', 'pop']",0.68,0.612,0.729,0.0,0.224,-5.077,0.0475,123.97,0.446
0TrPqhAMoaKUFLR7iYDokf,882,Know Your Worth,"['Khalid', 'Disclosure']",6LuN9FCkKOj5PcnpouEgny,False,66,181436,2020,"['pop', 'pop r&b']",0.79,0.145,0.694,0.00252,0.281,-7.726,0.0708,103.007,0.508
0RiRZpuVRbi7oqRdSMwhQY,883,Sunflower - Spider-Man: Into the Spider-Verse,"['Post Malone', 'Swae Lee']",246dkjvS1zLTtiykXe5h60,False,78,157560,2020,"['dfw rap', 'melodic rap', 'rap']",0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,89.96,0.925
2J4P46vCFm1rPkNkp9pZWX,884,Ice Cream (with Selena Gomez),"['BLACKPINK', 'Selena Gomez']",41MozSoPIsD1dJM0CLPjZF,False,62,175813,2020,"['k-pop', 'k-pop girl group']",0.79,0.0342,0.729,9.31e-05,0.0411,-3.843,0.334,159.989,0.904
2Fxmhks0bxGSBdJ92vM42m,885,bad guy,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,80,194087,2020,"['art pop', 'electropop', 'pop']",0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,0.562
1IIKrJVP1C9N7iPtG6eOsK,886,Go Crazy,"['Chris Brown', 'Young Thug']",7bXgB6jMjp9ATFy66eO08Z,True,74,176960,2020,"['dance pop', 'r&b']",0.755,0.316,0.578,0.0,0.25,-8.932,0.145,94.148,0.581
5KCbr5ndeby4y4ggthdiAb,887,Wonder,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,False,67,172692,2020,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.333,0.131,0.637,1.8e-05,0.149,-4.904,0.0581,139.898,0.132
4w47S36wQGBhGg073q3nt7,888,TKN (feat. Travis Scott),"['ROSALÍA', 'Travis Scott']",7ltDVBr6mKbRvohxheJ9h1,False,66,129370,2020,['r&b en espanol'],0.776,0.192,0.509,1.49e-06,0.115,-6.266,0.467,94.634,0.485
4HDCLYli2SUdkq9OjmvhSD,889,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",2HPaUgqeutzr3jx5a9WyDV,True,54,183219,2020,"['pop', 'r&b', 'rap', 'toronto rap', 'urban contemporary']",0.43,0.0902,0.7,0.0,0.216,-5.35,0.264,158.373,0.731
4wNIkl5XGiAACjFBlDWuSd,890,What A Man Gotta Do,['Jonas Brothers'],7gOdHgIoIKoe4i9Tta6qdD,False,68,180644,2020,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.852,0.00839,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,0.324
4Ws314Ylb27BVsvlZOy30C,891,Lovesick Girls,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,False,69,194765,2020,"['k-pop', 'k-pop girl group']",0.654,0.00559,0.707,0.0,0.0873,-5.661,0.0664,127.97,0.448
2kJu14V7hbZw3I4K8L8SXb,892,Stupid Love,['Lady Gaga'],1HY2Jd0NmPuamShAr6KMms,False,29,193530,2020,"['art pop', 'dance pop', 'pop']",0.676,0.00146,0.815,0.00041,0.275,-4.294,0.0625,117.973,0.796
2DEZmgHKAvm41k4J3R2E9Y,893,Safaera,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",4q3ewBCX7sLwd24euuV69X,True,76,295176,2020,"['reggaeton', 'trap latino', 'urbano latino']",0.607,0.0103,0.829,0.0,0.107,-4.074,0.379,96.172,0.685
59qrUpoplZxbIZxk6X0Bm3,894,Take You Dancing,['Jason Derulo'],07YZf4WDAMNwqr4jfgOZ8y,False,73,190306,2020,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.789,0.0332,0.711,0.0,0.0876,-4.248,0.041,112.985,0.753
1DWZUa5Mzf2BwzpHtgbHPY,895,Good News,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,False,71,342040,2020,"['hip hop', 'pittsburgh rap', 'rap']",0.794,0.853,0.32,0.134,0.112,-12.92,0.173,174.088,0.241
2ygvZOXrIeVL4xZmAWJT2C,896,my future,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,67,208155,2020,"['art pop', 'electropop', 'pop']",0.444,0.795,0.309,0.132,0.352,-10.956,0.062,104.745,0.0875
6v3KW9xbzN5yKLt9YKDYA2,897,Señorita,"['Shawn Mendes', 'Camila Cabello']",7n2wHs1TKAczGzO7Dd2rGr,False,78,190799,2020,"['canadian pop', 'dance pop', 'pop', 'viral pop']",0.759,0.0392,0.548,0.0,0.0828,-6.049,0.029,116.967,0.749
1fipvP2zmef6vN2IwXfJhY,898,I’m Ready (with Demi Lovato),"['Sam Smith', 'Demi Lovato']",2wY79sveU1sp5g7SokKOiI,False,60,200838,2020,"['pop', 'uk pop']",0.501,0.00346,0.674,3.56e-05,0.282,-6.363,0.0408,155.051,0.152
6zFMeegAMYQo0mt8rXtrli,899,HOLIDAY,['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,True,70,154997,2020,"['lgbtq+ hip hop', 'pop']",0.81,0.12,0.511,0.0,0.0832,-6.924,0.164,151.947,0.837
7lPN2DXiMsVn7XUKtOW1CS,900,drivers license,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,True,25,242013,2021,['pop'],0.585,0.721,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,0.132
67BtfxlNbhBmCDR2L2l8qd,901,MONTERO (Call Me By Your Name),['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,True,73,137875,2021,"['lgbtq+ hip hop', 'pop']",0.61,0.297,0.508,0.0,0.384,-6.682,0.152,178.818,0.758
3Wrjm47oTz2sjIgck11l5e,902,Beggin',['Måneskin'],0lAWpj5szCSwM4rUMHYmrr,False,82,211560,2021,"['indie rock italiano', 'italian pop']",0.714,0.127,0.8,0.0,0.359,-4.808,0.0504,134.002,0.589
6PERP62TejQjgHu81OHxgM,903,good 4 u,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,True,22,178147,2021,['pop'],0.556,0.3,0.661,0.0,0.101,-5.052,0.204,168.56,0.668
7MAibcTli4IisCtbHKrGMh,904,Leave The Door Open,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",0du5cEVh5yTK9QJze8zA0C,False,9,242096,2021,"['dance pop', 'pop']",0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,0.719
3YJJjQPAbDT7mGpX3WtQ9A,905,Good Days,['SZA'],7tYKF4w9nC0nq9CsPZTHyP,True,78,279204,2021,"['pop', 'r&b']",0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,0.412
37BZB0z9T8Xu7U3e65qxFy,906,Save Your Tears (with Ariana Grande) (Remix),"['The Weeknd', 'Ariana Grande']",1Xyo4u8uXC1ZmMpatF05PJ,False,80,191013,2021,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.65,0.0215,0.825,2.44e-05,0.0936,-4.645,0.0325,118.091,0.593
4iJyoBOLtHqaGxP12qzhQI,907,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",1uNFoZAHBGtllmzznpCI3s,True,81,198081,2021,"['canadian pop', 'pop']",0.677,0.321,0.696,0.0,0.42,-6.181,0.119,90.03,0.464
748mdHapucXQri7IAO8yFK,908,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",5cj0lLjcoR7YOSnhnX0Po5,True,77,208866,2021,"['dance pop', 'pop']",0.762,0.235,0.701,0.000158,0.123,-3.541,0.0286,110.968,0.742
6PQ88X9TkUIAUIZJHW2upE,909,Bad Habits,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,False,23,231041,2021,"['pop', 'uk pop']",0.808,0.0469,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,0.591
61KpQadow081I2AsbeLcsb,910,deja vu,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,True,14,215507,2021,['pop'],0.439,0.593,0.61,1.07e-05,0.341,-7.236,0.116,181.088,0.172
0gplL1WMoJ6iYaPgMCL0gX,911,Easy On Me,['Adele'],4dpARuHxo51G3z768sgnrY,False,81,224694,2021,"['british soul', 'pop', 'pop soul', 'uk pop']",0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,0.13
5HCyWlXZPP0y6Gqq8TgA20,912,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",2tIP7SsRs7vjIcLrU85W8J,True,84,141805,2021,"['australian hip hop', 'pop']",0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,0.478
5Z9KJZvQzH6PFmb8SNkxuk,913,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",7jVv8c5Fj3E9VhNjxT4snq,True,77,212352,2021,"['lgbtq+ hip hop', 'pop']",0.741,0.0221,0.691,0.0,0.0476,-7.395,0.0672,150.087,0.892
3Ofmpyhv5UAQ70mENzB277,914,Astronaut In The Ocean,['Masked Wolf'],1uU7g3DNSbsu0QjSEqZtEd,True,74,132780,2021,['australian hip hop'],0.778,0.175,0.695,0.0,0.15,-6.865,0.0913,149.996,0.472
3VqeTFIvhxu3DIe4eZVzGq,915,Butter,['BTS'],3Nrfpe0tUJi4K4DXYWgMUX,False,0,164441,2021,"['k-pop', 'k-pop boy group']",0.759,0.00323,0.459,0.0,0.0906,-5.187,0.0948,109.997,0.695
6Im9k8u9iIzKMrmV7BWtlF,916,34+35,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,True,76,173710,2021,"['dance pop', 'pop']",0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,0.485
6Uj1ctrBOjOas8xZXGqKk4,917,Woman,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,True,83,172626,2021,"['dance pop', 'pop']",0.824,0.0888,0.764,0.00294,0.117,-4.175,0.0854,107.998,0.881
6tDDoYIxWvMLTdKpjFkc1B,918,telepatía,['Kali Uchis'],1U1el3k54VvEUzo3ybLPlM,False,79,160191,2021,"['colombian pop', 'pop']",0.653,0.112,0.524,0.0,0.203,-9.016,0.0502,83.97,0.553
3FAJ6O0NOHQV8Mc5Ri6ENp,919,Heartbreak Anniversary,['Giveon'],4fxd5Ee7UefO4CUXgwJ7IP,False,80,198370,2021,"['pop', 'r&b']",0.449,0.524,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,0.543
4RVwu0g32PAqgUiJoXsdF8,920,Happier Than Ever,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,True,83,298899,2021,"['art pop', 'electropop', 'pop']",0.332,0.767,0.225,0.00349,0.128,-8.697,0.0348,81.055,0.297
3USxtqRwSYz57Ewm6wWRMp,921,Heat Waves,['Glass Animals'],4yvcSjfu4PC0CYQyLy4wSq,False,77,238805,2021,"['gauze pop', 'indietronica', 'shiver pop']",0.761,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,0.531
3FeVmId7tL5YN8B7R3imoM,922,My Universe,"['Coldplay', 'BTS']",4gzpq5DPGxSnKTe4SA8HAU,False,80,228000,2021,"['permanent wave', 'pop']",0.588,0.00813,0.701,0.0,0.2,-6.39,0.0402,104.988,0.443
0k4d5YPDr1r7FX77VdqWez,923,You Right,"['Doja Cat', 'The Weeknd']",5cj0lLjcoR7YOSnhnX0Po5,True,79,186173,2021,"['dance pop', 'pop']",0.828,0.0164,0.621,0.00233,0.0845,-6.414,0.0565,128.986,0.436
463CkQjx2Zk1yXoBuierM9,924,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",6M2wZ9GZgrQXHCFfjv46we,False,72,203064,2021,"['dance pop', 'pop', 'uk pop']",0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,0.915
4pt5fDVTg5GhEvEtlz9dKk,925,I WANNA BE YOUR SLAVE,['Måneskin'],0lAWpj5szCSwM4rUMHYmrr,True,79,173346,2021,"['indie rock italiano', 'italian pop']",0.75,0.00165,0.608,0.0,0.178,-4.008,0.0387,132.507,0.958
2JPLbjOn0wPCngEot2STUS,926,Yonaguni,['Bad Bunny'],4q3ewBCX7sLwd24euuV69X,True,83,206710,2021,"['reggaeton', 'trap latino', 'urbano latino']",0.644,0.276,0.648,0.0,0.135,-4.601,0.118,179.951,0.44
60ynsPSSKe6O3sfwRnIBRf,927,Streets,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,True,79,226986,2021,"['dance pop', 'pop']",0.749,0.21,0.463,0.0382,0.338,-8.433,0.0842,90.035,0.189
7hU3IHwjX150XLoTVmjD0q,928,MONEY,['LISA'],5L1lO4eRHmJ7a0Q6csE5cT,False,75,168227,2021,['k-pop'],0.831,0.161,0.554,6.12e-05,0.152,-9.998,0.218,140.026,0.396
35mvY5S1H3J2QZyna3TFe0,929,positions,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,True,80,172324,2021,"['dance pop', 'pop']",0.737,0.468,0.802,0.0,0.0931,-4.771,0.0878,144.015,0.682
5CZ40GBx1sQ9agT82CLQCT,930,traitor,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,False,83,229226,2021,['pop'],0.38,0.691,0.339,0.0,0.12,-7.885,0.0338,100.607,0.0849
2Xr1dTzJee307rmrkt8c0g,931,love nwantiti (ah ah ah),['CKay'],048LktY5zMnakWq7PTtFrz,True,79,145800,2021,['afro r&b'],0.727,0.365,0.739,0.00137,0.161,-3.805,0.0411,93.005,0.533
10hcDov7xmcRviA8jLwEaI,932,Need to Know,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,True,63,210560,2021,"['dance pop', 'pop']",0.664,0.304,0.609,0.0,0.0926,-6.509,0.0707,130.041,0.194
5enxwA8aAbwZbf5qCHORXi,933,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,True,79,613026,2021,['pop'],0.631,0.274,0.518,0.0,0.088,-8.771,0.0303,93.023,0.205
3UoULw70kMsiVXxW0L3A33,934,pov,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,False,72,201882,2021,"['dance pop', 'pop']",0.487,0.36,0.534,0.0,0.1,-5.664,0.0555,131.798,0.173
7BoobGhD4x5K96Me0hqC8Q,935,Build a Bitch,['Bella Poarch'],26cMerAxjx9GedFt0lMDjm,True,71,122772,2021,['modern alternative pop'],0.855,0.217,0.463,1.77e-05,0.347,-7.454,0.0367,102.931,0.866
1XXimziG1uhM0eDNCZCrUl,936,Up,['Cardi B'],4kYSro6naA4h99UJvo89HB,True,69,156944,2021,"['dance pop', 'pop', 'rap']",0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,0.819
