,Unnamed: 0,name,artists,artistid,id,explicit,popularity,durationms,year,genres
808,8,Sunday Best,['Surfaces'],4ETSs924pXMzjIeD6E9b4u,1Cv1YLb4q0RzL6pybtaMLo,False,72,158571,2020,"['bedroom soul', 'pop']"
809,9,death bed (coffee for your head),"['Powfu', 'beabadoobee']",6bmlMHgSheBauioMgKv2tn,7eJMfftS33KTjuF7lTsMCx,False,79,173333,2020,"['lo-fi chill', 'sad lo-fi', 'sad rap']"
810,10,august,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,3hUxzQpSfdDqwM3ZTFQY0K,False,79,261922,2020,['pop']
811,11,What You Know Bout Love,['Pop Smoke'],0eDvMgVFoNV3TpwtrVCoTj,1tkg4EHVoqnhR6iFEXb60y,True,77,160000,2020,['brooklyn drill']
812,12,WAP (feat. Megan Thee Stallion),"['Cardi B', 'Megan Thee Stallion']",4kYSro6naA4h99UJvo89HB,4Oun2ylbjFKMPTiaSbbCih,True,76,187541,2020,"['dance pop', 'pop', 'rap']"
813,13,"Lemonade (feat. Gunna, Don Toliver & NAV)","['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",6MPCFvOQv5cIGfw3jODMF0,2DQNYMRjisN3KAPj1bEwOI,True,50,195428,2020,"['pop rap', 'rap', 'trap']"
814,14,Falling,['Trevor Daniel'],7uaIm6Pw7xplS8Dy06V6pT,2rRJrJEo19S2J82BDsQ3F7,False,6,159381,2020,"['melodic rap', 'pop', 'pop rap']"
815,15,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']",7dGJo4pcD2V6oG8kP0tJRR,7FIWs0pqAYbP91WWM0vlTQ,True,80,210800,2020,"['detroit hip hop', 'hip hop', 'rap']"
816,16,ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']",4r63FhuTkUYltbVAg5TQnk,7ytR5pFWmSjzHJIeQkgog4,True,75,181733,2020,"['north carolina hip hop', 'rap', 'trap']"
817,17,Life Is Good (feat. Drake),"['Future', 'Drake']",1RyvyyTE3xzB2ZywiAwp0i,1K5KBOgreBi5fkEHvg5ap3,True,69,237918,2020,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
818,18,Mood (feat. iann dior),"['24kGoldn', 'iann dior']",6fWVd57NKTalqvmjRd2t8Z,3tjFYV6RSFtuktYl3ZtYcq,True,8,140525,2020,"['cali rap', 'pop', 'pop rap', 'rap']"
819,19,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']",1uNFoZAHBGtllmzznpCI3s,4umIPjkehX1r7uhmGvXiSV,False,72,212866,2020,"['canadian pop', 'pop']"
820,20,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']",0H39MdGGX6dbnnQPt6NQkZ,2Wo6QQD1KMDWeFkkjLqwx5,True,55,176218,2020,"['melodic rap', 'rap', 'slap house']"
821,21,Come & Go (with Marshmello),"['Juice WRLD', 'Marshmello']",4MCBfE4596Uoi2O4DtmEMz,4Lxseh0wN7N0ljiOh8KwbU,True,61,205484,2020,"['chicago rap', 'melodic rap']"
822,22,UN DIA (ONE DAY) (Feat. Tainy),"['J Balvin', 'Dua Lipa', 'Bad Bunny', 'Tainy']",1vyhD5VmyZ7KMfW5gqLgo5,0EhpEsp4L0oRGM0vmeaN5e,False,71,232253,2020,"['reggaeton', 'reggaeton colombiano', 'urbano latino']"
823,23,Monster (Shawn Mendes & Justin Bieber),"['Shawn Mendes', 'Justin Bieber']",7n2wHs1TKAczGzO7Dd2rGr,2Z8yfpFX0ZMavHkcIeHiO1,False,69,178994,2020,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
824,24,you broke me first,['Tate McRae'],45dkTj5sMRSjrmBSBeiHym,45bE4HXI0AwGZXfZtMp8JR,True,80,169265,2020,['pop']
825,25,Heather,['Conan Gray'],4Uc8Dsxct0oMqx0P6i60ea,4xqrdfXkTW4T0RauPLv3WA,False,84,198040,2020,"['bedroom pop', 'pop']"
826,26,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']",66CXWjxzNUsdJxJ2JdwvnR,4HBZA5flZLE435QTztThqH,False,78,228482,2020,"['dance pop', 'pop']"
827,27,Break My Heart,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,1raaNykBg1bDnWENUiglUA,False,64,221820,2020,"['dance pop', 'pop', 'uk pop']"
828,28,Party Girl,['StaySolidRocky'],1XLWox9w1Yvbodui0SRhUQ,5RqR4ZCCKJDcBLIn4sih9l,False,67,147800,2020,['melodic rap']
829,29,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']",0eDvMgVFoNV3TpwtrVCoTj,0PvFJmanyNQMseIFrU708S,True,77,190476,2020,['brooklyn drill']
830,30,HIGHEST IN THE ROOM,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,3eekarcy7kvN4yt5ZFzltW,True,79,175720,2020,"['rap', 'slap house']"
831,31,Adore You,['Harry Styles'],6KImCVD70vtIoJWnq6nGn3,3jjujdWJ72nww5eGnfs2E7,False,81,207133,2020,['pop']
832,32,Supalonely (feat. Gus Dapperton),"['BENEE', 'Gus Dapperton']",0Cp8WN4V8Tu4QJQwCN5Md4,3GZoWLVbmxcBys6g0DLFLf,True,58,223488,2020,"['alt z', 'nz pop', 'pop']"
833,33,cardigan,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,4LEK9rD7TWIG4FCL1s27XC,False,47,239560,2020,['pop']
834,34,everything i wanted,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,3ZCTVFBt2Brf31RLEnCkWJ,False,81,245425,2020,"['art pop', 'electropop', 'pop']"
835,35,ily (i love you baby) (feat. Emilee),"['Surf Mesa', 'Emilee']",1lmU3giNF3CSbkVSQmLpHQ,62aP9fBQKYKxi7PDXwcUAS,False,73,176546,2020,['tropical house']
836,36,Rare,['Selena Gomez'],0C8ZW7ezQVs4URX5aX7Kqx,7HMmFQsKsljwTw8bS7lu19,False,60,220589,2020,"['dance pop', 'pop', 'post-teen pop']"
837,37,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']",66W9LaWS0DPdL7Sz8iYGYe,2kJwzbxV2ppxnQoYw4GLBZ,False,75,208687,2020,"['alt z', 'canadian contemporary r&b', 'neo mellow', 'pop']"
838,38,Holy (feat. Chance The Rapper),"['Justin Bieber', 'Chance the Rapper']",1uNFoZAHBGtllmzznpCI3s,5u1n1kITHCxxp8twBcZxWy,False,69,212093,2020,"['canadian pop', 'pop']"
839,39,Ride It,['Regard'],4ofCBoyEiGSePFAG500xev,2tnVG71enUj33Ic2nFN6kZ,False,76,157605,2020,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
840,40,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']",56mfhUDKa1vec6rSLZV5Eg,1xQ6trAsedVPCdbtDAmk0c,True,72,171374,2020,['nz pop']
841,41,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']",5YGY8feqx7naU7z4HrwZM6,5JqZ3oqF00jkT81foAFvqg,False,9,169333,2020,['pop']
842,42,Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']",181bsRPaVXVlUKXrxwZfHK,5v4GgrXPMghOnBBLmveLac,True,62,242000,2020,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
843,43,Toosie Slide,['Drake'],3TVXtAsR1Inumwj472S9r4,127QTOFJsJQp5LbJbu3A1y,True,70,247058,2020,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
844,44,Blueberry Faygo,['Lil Mosey'],5zctI4wO9XSKS8XwcnqEHk,22LAwLoDA5b4AaGSkg6bKW,True,72,162546,2020,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']"
845,45,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']",0QHgL1lAIqAw0HtD7YldmP,6EDO9iiTtwNv6waLwa1UUq,True,70,200221,2020,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
846,46,How You Like That,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,3vAn0qZzdyuHamcrpkfiX3,False,0,181263,2020,"['k-pop', 'k-pop girl group']"
847,47,Midnight Sky,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,27ycaQnQAxaPiyeg3nr2aB,False,4,223279,2020,['pop']
848,48,Yummy,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,41L3O37CECZt3N7ziG2z7l,False,64,210426,2020,"['canadian pop', 'pop']"
849,49,Don't Start Now,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,6WrI0LAC5M1Rw2MnX2ZvEg,False,75,183290,2020,"['dance pop', 'pop', 'uk pop']"
850,50,Circles,['Post Malone'],246dkjvS1zLTtiykXe5h60,21jGcNKet2qwijlDFuPiPb,False,82,215280,2020,"['dfw rap', 'melodic rap', 'rap']"
851,51,DÁKITI,"['Bad Bunny', 'Jhayco']",4q3ewBCX7sLwd24euuV69X,47EiUVwUp4C9fGccaPuUCS,True,78,205090,2020,"['reggaeton', 'trap latino', 'urbano latino']"
852,52,Before You Go,['Lewis Capaldi'],4GNC7GD6oZMSxPGyXy4MNB,2gMXnyrvIjhVBUZwvLZDMP,False,80,215106,2020,"['pop', 'uk pop']"
853,53,You should be sad,['Halsey'],26VFTg2z8YR0cCuwLzESi2,7lidXGPXPYLNThITAOTlkK,True,69,205473,2020,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
854,54,Dance Monkey,['Tones And I'],2NjfBq1NflQcKSeiDooVjY,1rgnBhdG2JDFTbYkYRZAku,False,60,209754,2020,"['australian pop', 'pop']"
855,55,Memories,['Maroon 5'],04gDigrS5kc9YWfZHwBETP,2b8fOow8UzyDFAE27YhOZM,False,27,189486,2020,['pop']
856,56,Therefore I Am,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,54bFM56PmE4YLRnqpW6Tha,False,71,174321,2020,"['art pop', 'electropop', 'pop']"
857,57,That Way - Bonus Track,['Lil Uzi Vert'],4O15NlyKLIASxsJ0PrXPfz,2ajzBr7vwHTEBeqDzcsNRC,True,59,212354,2020,"['melodic rap', 'philly rap', 'rap', 'trap']"
858,58,34+35,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,6Im9k8u9iIzKMrmV7BWtlF,True,76,173710,2020,"['dance pop', 'pop']"
859,59,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",6M2wZ9GZgrQXHCFfjv46we,463CkQjx2Zk1yXoBuierM9,False,72,203064,2020,"['dance pop', 'pop', 'uk pop']"
860,60,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",2PaZWGu5T5nHjY2xxAkFsT,39Yp9wwQiSRIDOvrVg7mbk,True,72,165977,2020,[]
861,61,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",2LIk90788K0zvyj2JJVwkJ,2MbdDtCv5LUVjYy9RuGTgC,True,71,227478,2020,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']"
862,62,Breaking Me,"['Topic', 'A7S']",0u6GtibW46tFX7koQ6uNJZ,3H7ihDc1dqLriiWXwsc2po,False,73,166793,2020,"['dance pop', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop edm', 'tropical house']"
863,63,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",6DgP9otnZw5z6daOntINxp,6cx06DFPPHchuUAcTxznu9,False,75,166028,2020,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
864,64,Put Your Records On,['Ritt Momney'],7MPGCB854Qo4alYMOPkBka,6AGOKlMZWLCaEJGnaROtF9,False,72,210463,2020,"['bedroom pop', 'indie pop']"
865,65,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",0eDvMgVFoNV3TpwtrVCoTj,5rZlwNFl01HqLWBQGryKSm,True,74,213333,2020,['brooklyn drill']
866,66,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']",3TVXtAsR1Inumwj472S9r4,2SAqBLGA283SUiwJ3xOUVI,True,75,261492,2020,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
867,67,In Your Eyes,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,7szuecWAPwGoV1e5vGu8tl,True,76,237520,2020,"['canadian contemporary r&b', 'canadian pop', 'pop']"
868,68,my ex's best friend (with blackbear),"['Machine Gun Kelly', 'blackbear']",6TIYQ3jFPwQSRmorSezPxX,70rFIfYN7lU6iTgUIVP42w,True,0,138970,2020,"['ohio hip hop', 'pop', 'pop rap']"
869,69,ON (Feat. Sia),"['BTS', 'Sia']",3Nrfpe0tUJi4K4DXYWgMUX,3IB5qOeMayvpOdHxYCL5tZ,False,0,246816,2020,"['k-pop', 'k-pop boy group']"
870,70,MAMACITA,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']",1yxSLGMDHlW21z4YXirZDS,14wf185UxfNbSy8dwt4r4q,True,63,249142,2020,"['dance pop', 'pop', 'pop rap']"
871,71,Tusa,"['KAROL G', 'Nicki Minaj']",790FomKkXshlbRYZFtlgla,7k4t7uLgtOxPwTpFmtJNTY,False,73,200960,2020,"['reggaeton', 'reggaeton colombiano', 'urbano latino']"
872,72,Be Kind (with Halsey),"['Marshmello', 'Halsey']",64KEffDW9EtZ1y2vBYgq8T,3Z8FwOEN59mRMxDCtb8N0A,False,72,172761,2020,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
873,73,Someone You Loved,['Lewis Capaldi'],4GNC7GD6oZMSxPGyXy4MNB,7qEHsqek33rTcFNT9PFqLf,False,84,182160,2020,"['pop', 'uk pop']"
874,74,Past Life (with Selena Gomez),"['Trevor Daniel', 'Selena Gomez']",7uaIm6Pw7xplS8Dy06V6pT,7MN8RYSofZsFROBlEOAzXq,False,60,186480,2020,"['melodic rap', 'pop', 'pop rap']"
875,75,Lonely (with benny blanco),"['Justin Bieber', 'benny blanco']",1uNFoZAHBGtllmzznpCI3s,4y4spB9m0Q6026KfkAvy9Q,True,69,149297,2020,"['canadian pop', 'pop']"
876,76,Physical,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,3AzjcOeAmA57TIOr9zF1ZW,False,74,193829,2020,"['dance pop', 'pop', 'uk pop']"
877,77,Hawái,['Maluma'],1r4hJ1h58CWwUQe3MxPuau,1yoMvmasuxZfqHEipJhRbp,False,74,199112,2020,"['reggaeton', 'reggaeton colombiano', 'urbano latino']"
878,78,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",1yxSLGMDHlW21z4YXirZDS,4NCsrTzgVfsDo8nWyP8PPc,True,40,214934,2020,"['dance pop', 'pop', 'pop rap']"
879,79,Sour Candy (with BLACKPINK),"['Lady Gaga', 'BLACKPINK']",1HY2Jd0NmPuamShAr6KMms,6R6ZoHTypt5lt68MWbzZXv,False,65,157706,2020,"['art pop', 'dance pop', 'pop']"
880,80,Wishing Well,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,6o3QUC5oAE4g6WxRIFcZtb,True,0,194621,2020,"['chicago rap', 'melodic rap']"
881,81,Play Date,['Melanie Martinez'],63yrD80RY3RNEM2YDpUpO8,4DpNNXFMMxQEKl7r0ykkWA,True,74,179867,2020,"['alt z', 'electropop', 'pop']"
882,82,Know Your Worth,"['Khalid', 'Disclosure']",6LuN9FCkKOj5PcnpouEgny,0TrPqhAMoaKUFLR7iYDokf,False,66,181436,2020,"['pop', 'pop r&b']"
883,83,Sunflower - Spider-Man: Into the Spider-Verse,"['Post Malone', 'Swae Lee']",246dkjvS1zLTtiykXe5h60,0RiRZpuVRbi7oqRdSMwhQY,False,78,157560,2020,"['dfw rap', 'melodic rap', 'rap']"
884,84,Ice Cream (with Selena Gomez),"['BLACKPINK', 'Selena Gomez']",41MozSoPIsD1dJM0CLPjZF,2J4P46vCFm1rPkNkp9pZWX,False,62,175813,2020,"['k-pop', 'k-pop girl group']"
885,85,bad guy,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,2Fxmhks0bxGSBdJ92vM42m,False,80,194087,2020,"['art pop', 'electropop', 'pop']"
886,86,Go Crazy,"['Chris Brown', 'Young Thug']",7bXgB6jMjp9ATFy66eO08Z,1IIKrJVP1C9N7iPtG6eOsK,True,74,176960,2020,"['dance pop', 'r&b']"
887,87,Wonder,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,5KCbr5ndeby4y4ggthdiAb,False,67,172692,2020,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
888,88,TKN (feat. Travis Scott),"['ROSALÍA', 'Travis Scott']",7ltDVBr6mKbRvohxheJ9h1,4w47S36wQGBhGg073q3nt7,False,66,129370,2020,['r&b en espanol']
889,89,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",2HPaUgqeutzr3jx5a9WyDV,4HDCLYli2SUdkq9OjmvhSD,True,54,183219,2020,"['pop', 'r&b', 'rap', 'toronto rap', 'urban contemporary']"
890,90,What A Man Gotta Do,['Jonas Brothers'],7gOdHgIoIKoe4i9Tta6qdD,4wNIkl5XGiAACjFBlDWuSd,False,68,180644,2020,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
891,91,Lovesick Girls,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,4Ws314Ylb27BVsvlZOy30C,False,69,194765,2020,"['k-pop', 'k-pop girl group']"
892,92,Stupid Love,['Lady Gaga'],1HY2Jd0NmPuamShAr6KMms,2kJu14V7hbZw3I4K8L8SXb,False,29,193530,2020,"['art pop', 'dance pop', 'pop']"
893,93,Safaera,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",4q3ewBCX7sLwd24euuV69X,2DEZmgHKAvm41k4J3R2E9Y,True,76,295176,2020,"['reggaeton', 'trap latino', 'urbano latino']"
894,94,Take You Dancing,['Jason Derulo'],07YZf4WDAMNwqr4jfgOZ8y,59qrUpoplZxbIZxk6X0Bm3,False,73,190306,2020,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']"
895,95,Good News,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,1DWZUa5Mzf2BwzpHtgbHPY,False,71,342040,2020,"['hip hop', 'pittsburgh rap', 'rap']"
896,96,my future,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,2ygvZOXrIeVL4xZmAWJT2C,False,67,208155,2020,"['art pop', 'electropop', 'pop']"
897,97,Señorita,"['Shawn Mendes', 'Camila Cabello']",7n2wHs1TKAczGzO7Dd2rGr,6v3KW9xbzN5yKLt9YKDYA2,False,78,190799,2020,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
898,98,I’m Ready (with Demi Lovato),"['Sam Smith', 'Demi Lovato']",2wY79sveU1sp5g7SokKOiI,1fipvP2zmef6vN2IwXfJhY,False,60,200838,2020,"['pop', 'uk pop']"
899,99,HOLIDAY,['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,6zFMeegAMYQo0mt8rXtrli,True,70,154997,2020,"['lgbtq+ hip hop', 'pop']"
900,0,drivers license,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,7lPN2DXiMsVn7XUKtOW1CS,True,25,242013,2021,['pop']
901,1,MONTERO (Call Me By Your Name),['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,67BtfxlNbhBmCDR2L2l8qd,True,73,137875,2021,"['lgbtq+ hip hop', 'pop']"
902,2,Beggin',['Måneskin'],0lAWpj5szCSwM4rUMHYmrr,3Wrjm47oTz2sjIgck11l5e,False,82,211560,2021,"['indie rock italiano', 'italian pop']"
903,3,good 4 u,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,6PERP62TejQjgHu81OHxgM,True,22,178147,2021,['pop']
904,4,Leave The Door Open,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",0du5cEVh5yTK9QJze8zA0C,7MAibcTli4IisCtbHKrGMh,False,9,242096,2021,"['dance pop', 'pop']"
905,5,Good Days,['SZA'],7tYKF4w9nC0nq9CsPZTHyP,3YJJjQPAbDT7mGpX3WtQ9A,True,78,279204,2021,"['pop', 'r&b']"
906,6,Save Your Tears (with Ariana Grande) (Remix),"['The Weeknd', 'Ariana Grande']",1Xyo4u8uXC1ZmMpatF05PJ,37BZB0z9T8Xu7U3e65qxFy,False,80,191013,2021,"['canadian contemporary r&b', 'canadian pop', 'pop']"
907,7,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",1uNFoZAHBGtllmzznpCI3s,4iJyoBOLtHqaGxP12qzhQI,True,81,198081,2021,"['canadian pop', 'pop']"
908,8,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",5cj0lLjcoR7YOSnhnX0Po5,748mdHapucXQri7IAO8yFK,True,77,208866,2021,"['dance pop', 'pop']"
909,9,Bad Habits,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,6PQ88X9TkUIAUIZJHW2upE,False,23,231041,2021,"['pop', 'uk pop']"
910,10,deja vu,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,61KpQadow081I2AsbeLcsb,True,14,215507,2021,['pop']
911,11,Easy On Me,['Adele'],4dpARuHxo51G3z768sgnrY,0gplL1WMoJ6iYaPgMCL0gX,False,81,224694,2021,"['british soul', 'pop', 'pop soul', 'uk pop']"
912,12,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",2tIP7SsRs7vjIcLrU85W8J,5HCyWlXZPP0y6Gqq8TgA20,True,84,141805,2021,"['australian hip hop', 'pop']"
913,13,INDUSTRY BABY (feat. Jack Harlow),"['Lil Nas X', 'Jack Harlow']",7jVv8c5Fj3E9VhNjxT4snq,5Z9KJZvQzH6PFmb8SNkxuk,True,77,212352,2021,"['lgbtq+ hip hop', 'pop']"
914,14,Astronaut In The Ocean,['Masked Wolf'],1uU7g3DNSbsu0QjSEqZtEd,3Ofmpyhv5UAQ70mENzB277,True,74,132780,2021,['australian hip hop']
915,15,Butter,['BTS'],3Nrfpe0tUJi4K4DXYWgMUX,3VqeTFIvhxu3DIe4eZVzGq,False,0,164441,2021,"['k-pop', 'k-pop boy group']"
916,16,34+35,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,6Im9k8u9iIzKMrmV7BWtlF,True,76,173710,2021,"['dance pop', 'pop']"
917,17,Woman,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,6Uj1ctrBOjOas8xZXGqKk4,True,83,172626,2021,"['dance pop', 'pop']"
918,18,telepatía,['Kali Uchis'],1U1el3k54VvEUzo3ybLPlM,6tDDoYIxWvMLTdKpjFkc1B,False,79,160191,2021,"['colombian pop', 'pop']"
919,19,Heartbreak Anniversary,['Giveon'],4fxd5Ee7UefO4CUXgwJ7IP,3FAJ6O0NOHQV8Mc5Ri6ENp,False,80,198370,2021,"['pop', 'r&b']"
920,20,Happier Than Ever,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,4RVwu0g32PAqgUiJoXsdF8,True,83,298899,2021,"['art pop', 'electropop', 'pop']"
921,21,Heat Waves,['Glass Animals'],4yvcSjfu4PC0CYQyLy4wSq,3USxtqRwSYz57Ewm6wWRMp,False,77,238805,2021,"['gauze pop', 'indietronica', 'shiver pop']"
922,22,My Universe,"['Coldplay', 'BTS']",4gzpq5DPGxSnKTe4SA8HAU,3FeVmId7tL5YN8B7R3imoM,False,80,228000,2021,"['permanent wave', 'pop']"
923,23,You Right,"['Doja Cat', 'The Weeknd']",5cj0lLjcoR7YOSnhnX0Po5,0k4d5YPDr1r7FX77VdqWez,True,79,186173,2021,"['dance pop', 'pop']"
924,24,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",6M2wZ9GZgrQXHCFfjv46we,463CkQjx2Zk1yXoBuierM9,False,72,203064,2021,"['dance pop', 'pop', 'uk pop']"
925,25,I WANNA BE YOUR SLAVE,['Måneskin'],0lAWpj5szCSwM4rUMHYmrr,4pt5fDVTg5GhEvEtlz9dKk,True,79,173346,2021,"['indie rock italiano', 'italian pop']"
926,26,Yonaguni,['Bad Bunny'],4q3ewBCX7sLwd24euuV69X,2JPLbjOn0wPCngEot2STUS,True,83,206710,2021,"['reggaeton', 'trap latino', 'urbano latino']"
927,27,Streets,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,60ynsPSSKe6O3sfwRnIBRf,True,79,226986,2021,"['dance pop', 'pop']"
928,28,MONEY,['LISA'],5L1lO4eRHmJ7a0Q6csE5cT,7hU3IHwjX150XLoTVmjD0q,False,75,168227,2021,['k-pop']
929,29,positions,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,35mvY5S1H3J2QZyna3TFe0,True,80,172324,2021,"['dance pop', 'pop']"
930,30,traitor,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,5CZ40GBx1sQ9agT82CLQCT,False,83,229226,2021,['pop']
931,31,love nwantiti (ah ah ah),['CKay'],048LktY5zMnakWq7PTtFrz,2Xr1dTzJee307rmrkt8c0g,True,79,145800,2021,['afro r&b']
932,32,Need to Know,['Doja Cat'],5cj0lLjcoR7YOSnhnX0Po5,10hcDov7xmcRviA8jLwEaI,True,63,210560,2021,"['dance pop', 'pop']"
933,33,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,5enxwA8aAbwZbf5qCHORXi,True,79,613026,2021,['pop']
934,34,pov,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,3UoULw70kMsiVXxW0L3A33,False,72,201882,2021,"['dance pop', 'pop']"
935,35,Build a Bitch,['Bella Poarch'],26cMerAxjx9GedFt0lMDjm,7BoobGhD4x5K96Me0hqC8Q,True,71,122772,2021,['modern alternative pop']
936,36,Up,['Cardi B'],4kYSro6naA4h99UJvo89HB,1XXimziG1uhM0eDNCZCrUl,True,69,156944,2021,"['dance pop', 'pop', 'rap']"
