,id,name,artists,artistid,explicit,popularity,durationms,year,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,dancepop,edm,pop,poprap,rap,arianagrande,badbunny,billieeilish,brunomars,calvinharris,cardib,chrisbrown,drake,dualipa,edsheeran,justinbieber,kendricklamar,khalid,nickiminaj,postmalone,rihanna,selenagomez,shawnmendes,taylorswift,theweeknd
67,0c4IEciLCDdXEhhKxj4ThA,Madness,['Muse'],12Chz98pHFMPJEknJQMWvI,False,65,281040,2012,0.502,0.127,0.417,0.00419,0.106,-7.665,0.0718,180.301,0.218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,65,189840,2012,0.635,0.0893,0.926,4.53e-06,0.0928,-5.589,0.151,100.048,0.761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,['The Wanted'],2NhdGz9EDv2FeUw6udu2g1,False,65,198800,2012,0.637,0.244,0.732,0.0,0.498,-6.209,0.0965,128.108,0.68,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",1uNFoZAHBGtllmzznpCI3s,False,64,229466,2012,0.571,0.0811,0.873,0.0,0.361,-3.382,0.1,139.691,0.613,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,5JLv62qFIS1DR3zGEcApRt,Wide Awake,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,False,64,220946,2012,0.514,0.0749,0.683,2.64e-06,0.392,-5.099,0.0367,159.814,0.575,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,5NlFXQ0si6U87gXs6hq81B,Candy,['Robbie Williams'],2HcwFjNelS49kFbfvMxQYw,False,64,201053,2012,0.715,0.0368,0.791,0.0,0.0694,-6.63,0.0414,116.043,0.879,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3LGsgpx4TfxhXbr07OFKqs,Oblivion,['Grimes'],053q0ukIDRgzwTr4vNSwab,False,64,251266,2012,0.697,0.115,0.529,0.896,0.0895,-8.838,0.0338,155.974,0.486,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,['Train'],3FUY2gzHeIiaesXtOAdB7A,False,64,247946,2012,0.591,0.000284,0.935,0.000278,0.142,-2.664,0.0478,140.043,0.736,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),"['Lupe Fiasco', 'Guy Sebastian']",01QTIT5P1pFP3QnnFSdsJf,False,64,250320,2012,0.517,0.186,0.811,0.0,0.105,-4.526,0.286,168.269,0.494,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2A73XBDBQgmdXO8VsXPWIs,Rumour Has It,['Adele'],4dpARuHxo51G3z768sgnrY,False,64,223266,2012,0.612,0.615,0.749,0.0,0.167,-5.014,0.0446,120.052,0.574,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,['Otto Knows'],5fahUm8t5c0GIdeTq0ZaG8,False,64,192866,2012,0.582,0.0022,0.894,0.0223,0.0664,-6.298,0.041,125.946,0.0694,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4d2hD63oUGU3s7L66JD0BE,Dance Again,"['Jennifer Lopez', 'Pitbull']",2DlGxzQSjYe5N6G9nkYghR,False,64,237266,2012,0.792,0.0159,0.856,2.88e-06,0.0981,-5.236,0.067,127.988,0.714,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,"['Asaf Avidan', 'The Mojos', 'Wankelmut']",7t51dSX8ZkKC7VoKRd0lME,False,63,215186,2012,0.826,0.223,0.668,6.92e-05,0.167,-6.329,0.0571,118.99,0.534,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3180WDzph4WrS4sLSNcGfa,Wings,['Little Mix'],3e7awlrlDSwF3iM0WBjGMp,False,63,221720,2012,0.742,0.000758,0.878,8.88e-05,0.286,-3.127,0.128,114.965,0.564,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,['Passion Pit'],7gjAu1qr5C2grXeQFFOGeh,False,63,264493,2012,0.566,0.0338,0.755,0.0,0.315,-5.526,0.0368,101.006,0.445,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,6j7hih15xG2cdYwIJnQXsq,Not Over You,['Gavin DeGraw'],5DYAABs8rkY9VhwtENoQCz,False,63,218520,2012,0.63,0.255,0.894,0.0,0.181,-4.592,0.0544,142.051,0.364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),['P!nk'],1KCSPY1glIKqW2TotWuXOR,True,63,255586,2012,0.597,0.000145,0.919,0.0,0.282,-2.954,0.0439,113.991,0.729,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0ZyfiFudK9Si2n2G9RkiWj,Ride,['Lana Del Rey'],00FQb4jTyendYWaN8pK0wa,True,63,289080,2012,0.373,0.128,0.686,1.96e-06,0.383,-5.52,0.034,93.763,0.189,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),['Kelly Clarkson'],3BmGtnKgCSGYIUhmivXKWX,False,63,221946,2012,0.562,0.046,0.939,0.0,0.112,-4.282,0.0475,116.044,0.684,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,12eMQUn2GzfsfsQLH53M19,Scream,['Usher'],23zg3TcAtWQy7J6upgbUnj,False,63,234693,2012,0.616,0.00117,0.862,0.0,0.179,-5.18,0.0973,127.992,0.569,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),"['Calvin Harris', 'Ne-Yo']",7CajNmpbOovFoOoasH2HaY,False,63,232800,2012,0.71,0.00777,0.882,0.00771,0.294,-2.932,0.0595,128.016,0.875,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6BtmXhTJMM9sBTHeYYASGz,It's Time,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,63,237986,2012,0.656,0.0162,0.884,0.0,0.145,-4.748,0.0372,105.009,0.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6MAdEUilV2p9RQUqE5bMAK,Domino,['Jessie J'],2gsggkzM5R49q6jpPvazou,False,62,231693,2012,0.757,0.0115,0.547,0.0,0.0445,-4.573,0.0355,126.977,0.793,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3WD91HQDBIavSapet3ZpjG,Video Games,['Lana Del Rey'],00FQb4jTyendYWaN8pK0wa,False,62,281946,2012,0.39,0.808,0.252,0.0,0.0887,-9.666,0.0298,122.053,0.181,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,46aIq2GKW7Vr6i4g2Vvycd,Ai Se Eu Te Pego - Ao Vivo,['Michel Teló'],1sDVuztNhGcetCLChkleDA,False,61,170493,2012,0.65,0.222,0.947,0.0,0.979,-5.326,0.0717,96.035,0.694,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5aTsxlQlq0vIedDWZoqMWN,Lights - Single Version,['Ellie Goulding'],0X2BH1fck6amBIoJhDVmmJ,False,61,210853,2012,0.682,0.0297,0.795,0.0391,0.131,-6.17,0.0367,120.008,0.78,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,['Avicii'],1vCWHaC5f2uS3yhpwWbIA6,False,61,211880,2012,0.605,0.155,0.8,0.0562,0.121,-6.235,0.0545,128.074,0.836,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6E11E0lT5Zy7yb6iT3y8DN,Want U Back,['Cher Lloyd'],4m4SfDVbF5wxrwEjDKgi4k,False,61,214573,2012,0.694,0.0562,0.891,0.0,0.561,-2.94,0.0949,97.939,0.563,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,['LMFAO'],3sgFRtyBnxXD5ESfmbK4dl,False,61,199480,2012,0.707,0.1,0.861,0.0,0.191,-4.225,0.316,130.021,0.795,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,61,240133,2012,0.531,0.0909,0.843,0.0,0.0283,-2.569,0.0429,136.991,0.392,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2L7rZWg9RLxIwnysmxm4xk,Boyfriend,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,False,61,171333,2012,0.717,0.0358,0.55,0.00198,0.126,-6.019,0.0519,96.979,0.331,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,5kcE7pp02ezLZaUbbMv3Iq,Pound The Alarm,['Nicki Minaj'],0hCNtLu0JehylgoiP8L4Gh,True,60,205640,2012,0.728,0.0403,0.858,4.09e-06,0.0241,-3.686,0.0609,125.055,0.591,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,1RMRkCn07y2xtBip9DzwmC,Turn Up the Music,['Chris Brown'],7bXgB6jMjp9ATFy66eO08Z,False,60,227973,2012,0.594,0.000238,0.841,2.22e-06,0.156,-5.792,0.102,129.925,0.643,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2dLLR6qlu5UJ5gk0dKz0h3,Royals,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,False,76,190185,2013,0.674,0.121,0.428,0.0,0.132,-9.504,0.122,84.878,0.337,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",0ZrpamOxcZybMHGg1AYtHP,False,53,263053,2013,0.861,0.00412,0.504,1.78e-05,0.0783,-7.707,0.0489,120.0,0.881,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,4G8gkOterJn0Ywt6uhqbhp,Radioactive,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,69,186813,2013,0.448,0.106,0.784,0.000108,0.668,-3.686,0.0627,136.245,0.236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,['Avicii'],1vCWHaC5f2uS3yhpwWbIA6,False,82,247426,2013,0.532,0.0038,0.783,0.0012,0.161,-5.697,0.0523,124.08,0.643,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6CjtS2JZH9RkDz5UVInsa9,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Wanz']",5BcAKTbp20cv7tC5VqPFoC,True,74,235613,2013,0.781,0.0633,0.526,0.0,0.0457,-6.986,0.293,94.993,0.665,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",4tZwfgrHOc3mvqYlEYSvVi,False,78,248413,2013,0.794,0.0426,0.811,1.07e-06,0.101,-8.966,0.038,116.047,0.862,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3JvKfv6T31zO0ini8iNItO,Another Love,['Tom Odell'],2txHhyCwHjUEpJjWrEyqyX,True,90,244360,2013,0.445,0.695,0.537,1.65e-05,0.0944,-8.532,0.04,122.769,0.131,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,['The Neighbourhood'],77SW9BnxLY8rJ0RciFqkHh,False,88,240400,2013,0.612,0.0495,0.807,0.0177,0.101,-2.81,0.0336,124.053,0.398,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,['Arctic Monkeys'],7Ln80lUS6He07XvHI8qqHH,False,85,272394,2013,0.548,0.186,0.532,0.000263,0.217,-7.596,0.0323,85.03,0.405,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,False,80,221360,2013,0.53,0.407,0.422,0.0,0.107,-6.262,0.0342,119.964,0.349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,['Capital Cities'],4gwpcMTbLWtBUlOijbVpuu,False,79,192789,2013,0.655,0.000176,0.819,0.00374,0.104,-4.852,0.0316,117.956,0.766,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']",5BcAKTbp20cv7tC5VqPFoC,False,78,258342,2013,0.641,0.0291,0.922,0.0,0.0862,-4.457,0.0786,146.078,0.847,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),"['P!nk', 'Nate Ruess']",1KCSPY1glIKqW2TotWuXOR,False,78,242733,2013,0.778,0.346,0.547,0.000302,0.132,-7.273,0.0489,95.002,0.441,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,False,85,213826,2013,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,0.387,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0NlGoUyOJSuSHmngoibVAs,All I Want,['Kodaline'],4BxCuXFJrSWGi1KHcVqaU4,False,77,305746,2013,0.188,0.174,0.411,0.153,0.0843,-9.733,0.0484,187.376,0.159,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2XHzzp1j4IfTNp1FTn7YFg,Love Me,"['Lil Wayne', 'Drake', 'Future']",55Aa2cqylxrFIXC767Z865,True,77,255053,2013,0.669,0.0125,0.634,0.0,0.0946,-6.476,0.0327,124.906,0.496,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,['Arctic Monkeys'],7Ln80lUS6He07XvHI8qqHH,False,84,161123,2013,0.691,0.0483,0.631,1.13e-05,0.104,-6.478,0.0368,92.004,0.8,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,['Of Monsters and Men'],4dwdTW1Lfiq0cM8nBAqIIz,False,76,266600,2013,0.457,0.0206,0.757,0.0,0.146,-5.177,0.032,102.961,0.417,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,False,77,231240,2013,0.613,0.00882,0.622,0.0,0.37,-5.794,0.0334,80.003,0.484,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,009ImBOrIUlWgla8U05RAC,Unconditionally,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,False,75,228878,2013,0.432,0.00273,0.725,0.0,0.208,-4.862,0.0431,128.902,0.353,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,5cc9Zbfp9u10sfJeKZ3h16,3005,['Childish Gambino'],73sIBHcqh3Z3NyqHKZ7FOL,True,75,234215,2013,0.664,0.112,0.447,0.0,0.091,-7.272,0.289,83.138,0.659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,55h7vJchibLdUkxdlX3fK7,Treasure,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,True,77,178560,2013,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,0.937,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1yjY7rpaAQvKwpdUliHx0d,Still into You,['Paramore'],74XFHRwlV6OrjEM0A2NCMF,False,75,216013,2013,0.602,0.0098,0.923,0.0,0.0561,-3.763,0.044,136.01,0.765,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,4rHZZAmHpZrA3iH5zx8frV,Mirrors,['Justin Timberlake'],31TPClRtHm23RisEBtV3X7,False,75,484146,2013,0.574,0.234,0.512,0.0,0.0946,-6.664,0.0503,76.899,0.512,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,48RrDBpOSSl1aLVCalGl5C,The Monster,"['Eminem', 'Rihanna']",7dGJo4pcD2V6oG8kP0tJRR,True,74,250188,2013,0.781,0.0525,0.853,0.0,0.12,-3.68,0.0715,110.049,0.624,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,"['will.i.am', 'Britney Spears']",085pc2PYOi8bGKj0PNjekA,True,74,283400,2013,0.772,0.019,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,0.501,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,False,74,210840,2013,0.504,0.0738,0.785,0.0,0.239,-4.802,0.104,173.968,0.502,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),"['Pitbull', 'Christina Aguilera']",0TnOYISbd1XYRBk9myaseg,False,74,229506,2013,0.673,0.039,0.758,0.0,0.341,-3.632,0.158,135.956,0.542,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"['J. Cole', 'Miguel']",6l3HvQ5sa6mXTsMTB19rO5,True,74,241160,2013,0.667,0.324,0.608,0.000198,0.426,-7.054,0.216,99.992,0.475,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3G6hD9B2ZHOsgf4WfNu7X1,Team,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,False,73,193058,2013,0.69,0.167,0.578,0.0,0.305,-7.436,0.0929,99.961,0.416,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,['One Direction'],4AK6F7OLvEQ5QYCBNiQWHq,False,73,200106,2013,0.652,0.0227,0.877,0.0,0.0789,-2.986,0.0465,118.491,0.486,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1KxwZYyzWNyZSRyErj2ojT,Let Her Go,['Passenger'],0gadJ2b9A4SKsB1RFkBb66,False,73,252733,2013,0.479,0.365,0.545,0.0,0.0963,-7.346,0.0688,74.897,0.243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",13ubrt8QOOCPljQ2FL1Kca,True,72,233786,2013,0.853,0.0239,0.693,0.0,0.11,-6.87,0.275,95.967,0.662,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
133,60wwxj6Dd9NJlirf84wr2c,Clarity,"['Zedd', 'Foxes']",2qxJFvFYMEDqd7ui6kSAcq,False,72,271426,2013,0.509,0.0398,0.781,0.0,0.0749,-3.48,0.072,128.0,0.176,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,4Ub8UsjWuewQrPhuepfVpd,Pompeii,['Bastille'],7EQ0qTo7fWT7DPxmxtSYEc,False,72,214147,2013,0.679,0.0755,0.715,0.0,0.271,-6.383,0.0407,127.435,0.571,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3LlAyCYU26dvFZBDUIMb7a,Demons,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,71,175200,2013,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,0.428,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,7ueP5u2qkdZbIPN2YA6LR0,Sail,['AWOLNATION'],4njdEjTnLfcGImKZu1iSrz,False,71,259093,2013,0.826,0.441,0.436,0.615,0.0964,-9.583,0.0558,119.051,0.272,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"['Justin Bieber', 'Nicki Minaj']",1uNFoZAHBGtllmzznpCI3s,False,71,227986,2013,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,0.526,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
138,722tgOgdIbNe3BEyLnejw4,Black Skinhead,['Kanye West'],5K4W6rqBFWDnAN6FQUkS6x,True,71,188013,2013,0.766,0.0011,0.809,0.0,0.168,-6.123,0.279,130.127,0.325,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,70,186826,2013,0.558,0.0271,0.924,3.32e-06,0.537,-4.341,0.064,151.99,0.567,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,6F5c58TMEs1byxUstkzVeM,Roar,['Katy Perry'],6jJ0s89eD6GaHleKKya26X,False,70,223546,2013,0.554,0.00487,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,0.455,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,['Paramore'],74XFHRwlV6OrjEM0A2NCMF,False,69,296520,2013,0.61,0.154,0.893,4.41e-05,0.021,-3.681,0.0921,104.031,0.673,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),"['Calvin Harris', 'Florence Welch']",7CajNmpbOovFoOoasH2HaY,False,69,212560,2013,0.573,0.197,0.929,0.000112,0.0567,-3.942,0.109,127.934,0.582,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"['Lana Del Rey', 'Cedric Gervais']",00FQb4jTyendYWaN8pK0wa,False,69,214912,2013,0.572,0.0157,0.81,6.53e-06,0.13,-5.791,0.0558,126.052,0.11,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
